   190    0.54341E+04    0.71221E+00   -0.26766E+02
   191    0.54520E+04    0.70474E+00   -0.25737E+02
   192    0.54693E+04    0.69780E+00   -0.24682E+02
   193    0.54861E+04    0.69143E+00   -0.23603E+02
   194    0.55024E+04    0.68566E+00   -0.22498E+02
   195    0.55180E+04    0.68054E+00   -0.21368E+02
   196    0.55331E+04    0.67608E+00   -0.20214E+02
   197    0.55477E+04    0.67234E+00   -0.19035E+02
   198    0.55616E+04    0.66935E+00   -0.17832E+02
   199    0.55749E+04    0.66714E+00   -0.16604E+02
   200    0.55877E+04    0.66574E+00   -0.15352E+02
   201    0.55998E+04    0.66520E+00   -0.14076E+02
   202    0.56113E+04    0.66554E+00   -0.12777E+02
   203    0.56222E+04    0.66680E+00   -0.11456E+02
   204    0.56325E+04    0.66901E+00   -0.10112E+02
   205    0.56422E+04    0.67220E+00   -0.87473E+01
   206    0.56512E+04    0.67641E+00   -0.73620E+01
   207    0.56597E+04    0.68166E+00   -0.59568E+01
   208    0.56675E+04    0.68800E+00   -0.45324E+01
   209    0.56748E+04    0.69544E+00   -0.30895E+01
   210    0.56814E+04    0.70403E+00   -0.16288E+01
   211    0.56874E+04    0.71379E+00   -0.15090E+00
   212    0.56929E+04    0.72477E+00    0.13435E+01
   213    0.56977E+04    0.73698E+00    0.28537E+01
   214    0.57019E+04    0.75047E+00    0.43790E+01
   215    0.57055E+04    0.76527E+00    0.59187E+01
   216    0.57085E+04    0.78140E+00    0.74722E+01
   217    0.57109E+04    0.79890E+00    0.90388E+01
   218    0.57127E+04    0.81781E+00    0.10618E+02
   219    0.57139E+04    0.83815E+00    0.12209E+02
   220    0.57145E+04    0.85996E+00    0.13810E+02
   221    0.57144E+04    0.88327E+00    0.15422E+02
   222    0.57138E+04    0.90811E+00    0.17044E+02
   223    0.57126E+04    0.93452E+00    0.18675E+02
   224    0.57108E+04    0.96253E+00    0.20314E+02
   225    0.57084E+04    0.99216E+00    0.21961E+02
   226    0.57054E+04    0.10235E+01    0.23615E+02
   227    0.57018E+04    0.10564E+01    0.25275E+02
   228    0.56976E+04    0.10912E+01    0.26940E+02
   229    0.56928E+04    0.11276E+01    0.28611E+02
   230    0.56875E+04    0.11659E+01    0.30286E+02
   231    0.56815E+04    0.12060E+01    0.31964E+02
   232    0.56749E+04    0.12479E+01    0.33645E+02
   233    0.56677E+04    0.12918E+01    0.35329E+02
   234    0.56600E+04    0.13375E+01    0.37014E+02
   235    0.56516E+04    0.13852E+01    0.38700E+02
   236    0.56427E+04    0.14349E+01    0.40386E+02
   237    0.56332E+04    0.14866E+01    0.42072E+02
   238    0.56230E+04    0.15404E+01    0.43756E+02
   239    0.56123E+04    0.15963E+01    0.45438E+02
   240    0.56010E+04    0.16542E+01    0.47118E+02
   241    0.55892E+04    0.17143E+01    0.48795E+02
   242    0.55767E+04    0.17766E+01    0.50468E+02
   243    0.55636E+04    0.18411E+01    0.52136E+02
   244    0.55500E+04    0.19079E+01    0.53799E+02
   245    0.55358E+04    0.19769E+01    0.55456E+02
   246    0.55209E+04    0.20482E+01    0.57107E+02
   247    0.55055E+04    0.21219E+01    0.58750E+02
   248    0.54896E+04    0.21979E+01    0.60385E+02
   249    0.54730E+04    0.22764E+01    0.62011E+02
   250    0.54559E+04    0.23573E+01    0.63628E+02
   251    0.54381E+04    0.24406E+01    0.65236E+02
   252    0.54198E+04    0.25264E+01    0.66832E+02
   253    0.54010E+04    0.26146E+01    0.68417E+02
   254    0.53816E+04    0.27053E+01    0.69991E+02
   255    0.53616E+04    0.27983E+01    0.71552E+02
   256    0.53411E+04    0.28936E+01    0.73100E+02
   257    0.53201E+04    0.29913E+01    0.74634E+02
   258    0.52986E+04    0.30914E+01    0.76154E+02
   259    0.52766E+04    0.31937E+01    0.77659E+02
   260    0.52541E+04    0.32982E+01    0.79149E+02
   261    0.52311E+04    0.34050E+01    0.80622E+02
   262    0.52077E+04    0.35141E+01    0.82079E+02
   263    0.51838E+04    0.36253E+01    0.83518E+02
   264    0.51594E+04    0.37387E+01    0.84940E+02
   265    0.51346E+04    0.38543E+01    0.86343E+02
   266    0.51094E+04    0.39720E+01    0.87727E+02
   267    0.50838E+04    0.40918E+01    0.89091E+02
   268    0.50577E+04    0.42137E+01    0.90435E+02
   269    0.50313E+04    0.43377E+01    0.91758E+02
   270    0.50045E+04    0.44637E+01    0.93059E+02
   271    0.49773E+04    0.45917E+01    0.94338E+02
   272    0.49497E+04    0.47217E+01    0.95595E+02
   273    0.49218E+04    0.48537E+01    0.96828E+02
   274    0.48935E+04    0.49877E+01    0.98037E+02
   275    0.48649E+04    0.51235E+01    0.99221E+02
   276    0.48360E+04    0.52613E+01    0.10038E+03
   277    0.48067E+04    0.54010E+01    0.10151E+03
   278    0.47771E+04    0.55425E+01    0.10262E+03
   279    0.47473E+04    0.56858E+01    0.10370E+03
   280    0.47172E+04    0.58310E+01    0.10475E+03
   281    0.46868E+04    0.59780E+01    0.10578E+03
   282    0.46561E+04    0.61267E+01    0.10677E+03
   283    0.46252E+04    0.62772E+01    0.10774E+03
   284    0.45940E+04    0.64294E+01    0.10867E+03
   285    0.45626E+04    0.65833E+01    0.10958E+03
   286    0.45309E+04    0.67389E+01    0.11045E+03
   287    0.44991E+04    0.68961E+01    0.11129E+03
   288    0.44671E+04    0.70550E+01    0.11210E+03
   289    0.44348E+04    0.72155E+01    0.11288E+03
   290    0.44024E+04    0.73776E+01    0.11362E+03
   291    0.43698E+04    0.75412E+01    0.11433E+03
   292    0.43371E+04    0.77064E+01    0.11500E+03
   293    0.43042E+04    0.78731E+01    0.11564E+03
   294    0.42711E+04    0.80413E+01    0.11624E+03
   295    0.42379E+04    0.82110E+01    0.11681E+03
   296    0.42046E+04    0.83821E+01    0.11734E+03
   297    0.41712E+04    0.85547E+01    0.11783E+03
   298    0.41377E+04    0.87287E+01    0.11828E+03
   299    0.41041E+04    0.89040E+01    0.11869E+03
   300    0.40705E+04    0.90808E+01    0.11906E+03
   301    0.40367E+04    0.92588E+01    0.11939E+03
   302    0.40029E+04    0.94381E+01    0.11969E+03
   303    0.39690E+04    0.96186E+01    0.11994E+03
   304    0.39351E+04    0.98003E+01    0.12015E+03
   305    0.39012E+04    0.99829E+01    0.12032E+03
   306    0.38673E+04    0.10167E+02    0.12045E+03
   307    0.38333E+04    0.10351E+02    0.12055E+03
   308    0.37993E+04    0.10536E+02    0.12060E+03
   309    0.37653E+04    0.10722E+02    0.12062E+03
   310    0.37314E+04    0.10909E+02    0.12060E+03
   311    0.36975E+04    0.11097E+02    0.12054E+03
   312    0.36636E+04    0.11284E+02    0.12044E+03
   313    0.36297E+04    0.11473E+02    0.12030E+03
   314    0.35959E+04    0.11661E+02    0.12012E+03
   315    0.35622E+04    0.11850E+02    0.11991E+03
   316    0.35285E+04    0.12039E+02    0.11966E+03
   317    0.34949E+04    0.12229E+02    0.11938E+03
   318    0.34614E+04    0.12418E+02    0.11905E+03
   319    0.34280E+04    0.12607E+02    0.11869E+03
   320    0.33947E+04    0.12796E+02    0.11829E+03
   321    0.33615E+04    0.12985E+02    0.11786E+03
   322    0.33285E+04    0.13174E+02    0.11739E+03
   323    0.32955E+04    0.13363E+02    0.11689E+03
   324    0.32628E+04    0.13551E+02    0.11634E+03
   325    0.32301E+04    0.13738E+02    0.11577E+03
   326    0.31977E+04    0.13926E+02    0.11516E+03
   327    0.31654E+04    0.14112E+02    0.11451E+03
   328    0.31333E+04    0.14298E+02    0.11383E+03
   329    0.31014E+04    0.14483E+02    0.11311E+03
   330    0.30697E+04    0.14667E+02    0.11236E+03
   331    0.30382E+04    0.14850E+02    0.11157E+03
   332    0.30069E+04    0.15032E+02    0.11075E+03
   333    0.29759E+04    0.15214E+02    0.10990E+03
   334    0.29450E+04    0.15394E+02    0.10901E+03
   335    0.29145E+04    0.15573E+02    0.10809E+03
   336    0.28842E+04    0.15750E+02    0.10714E+03
   337    0.28541E+04    0.15926E+02    0.10615E+03
   338    0.28244E+04    0.16101E+02    0.10513E+03
   339    0.27949E+04    0.16274E+02    0.10408E+03
   340    0.27657E+04    0.16446E+02    0.10299E+03
   341    0.27368E+04    0.16616E+02    0.10187E+03
   342    0.27082E+04    0.16784E+02    0.10072E+03
   343    0.26800E+04    0.16950E+02    0.99543E+02
   344    0.26521E+04    0.17115E+02    0.98330E+02
   345    0.26245E+04    0.17277E+02    0.97085E+02
   346    0.25973E+04    0.17438E+02    0.95809E+02
   347    0.25704E+04    0.17596E+02    0.94502E+02
   348    0.25439E+04    0.17752E+02    0.93164E+02
   349    0.25178E+04    0.17906E+02    0.91796E+02
   350    0.24920E+04    0.18057E+02    0.90396E+02
   351    0.24667E+04    0.18206E+02    0.88967E+02
   352    0.24418E+04    0.18353E+02    0.87509E+02
   353    0.24172E+04    0.18497E+02    0.86021E+02
   354    0.23931E+04    0.18639E+02    0.84506E+02
   355    0.23693E+04    0.18778E+02    0.82964E+02
   356    0.23460E+04    0.18914E+02    0.81396E+02
   357    0.23231E+04    0.19048E+02    0.79803E+02
   358    0.23005E+04    0.19179E+02    0.78185E+02
   359    0.22784E+04    0.19307E+02    0.76543E+02
   360    0.22567E+04    0.19432E+02    0.74879E+02
   361    0.22354E+04    0.19555E+02    0.73192E+02
   362    0.22145E+04    0.19675E+02    0.71484E+02
   363    0.21940E+04    0.19792E+02    0.69756E+02
   364    0.21739E+04    0.19906E+02    0.68009E+02
   365    0.21542E+04    0.20016E+02    0.66242E+02
   366    0.21350E+04    0.20124E+02    0.64458E+02
   367    0.21161E+04    0.20229E+02    0.62657E+02
   368    0.20977E+04    0.20331E+02    0.60839E+02
   369    0.20797E+04    0.20429E+02    0.59006E+02
   370    0.20621E+04    0.20525E+02    0.57158E+02
   371    0.20449E+04    0.20617E+02    0.55297E+02
   372    0.20281E+04    0.20706E+02    0.53422E+02
   373    0.20118E+04    0.20791E+02    0.51536E+02
   374    0.19958E+04    0.20874E+02    0.49638E+02
   375    0.19803E+04    0.20952E+02    0.47729E+02
