    0.28715E-01    0.21146E+05
    0.29295E-01    0.20840E+05
    0.29887E-01    0.20526E+05
    0.30490E-01    0.20205E+05
    0.31106E-01    0.19879E+05
    0.31735E-01    0.19547E+05
    0.32376E-01    0.19210E+05
    0.33030E-01    0.18871E+05
    0.33697E-01    0.18530E+05
    0.34378E-01    0.18188E+05
    0.35072E-01    0.17847E+05
    0.35781E-01    0.17508E+05
    0.36504E-01    0.17172E+05
    0.37241E-01    0.16839E+05
    0.37993E-01    0.16511E+05
    0.38761E-01    0.16188E+05
    0.39544E-01    0.15870E+05
    0.40343E-01    0.15559E+05
    0.41158E-01    0.15255E+05
    0.41989E-01    0.14958E+05
    0.42838E-01    0.14668E+05
    0.43703E-01    0.14387E+05
    0.44586E-01    0.14115E+05
    0.45486E-01    0.13852E+05
    0.46405E-01    0.13600E+05
    0.47343E-01    0.13360E+05
    0.48299E-01    0.13132E+05
    0.49275E-01    0.12915E+05
    0.50270E-01    0.12709E+05
    0.51286E-01    0.12513E+05
    0.52322E-01    0.12325E+05
    0.53379E-01    0.12145E+05
    0.54457E-01    0.11972E+05
    0.55557E-01    0.11805E+05
    0.56680E-01    0.11644E+05
    0.57825E-01    0.11487E+05
    0.58993E-01    0.11333E+05
    0.60184E-01    0.11182E+05
    0.61400E-01    0.11031E+05
    0.62641E-01    0.10880E+05
    0.63906E-01    0.10726E+05
    0.65197E-01    0.10569E+05
    0.66514E-01    0.10406E+05
    0.67858E-01    0.10235E+05
    0.69229E-01    0.10055E+05
    0.70627E-01    0.98637E+04
    0.72054E-01    0.96628E+04
    0.73510E-01    0.94541E+04
    0.74994E-01    0.92382E+04
    0.76509E-01    0.90131E+04
    0.78055E-01    0.87763E+04
    0.79632E-01    0.85271E+04
    0.81241E-01    0.82688E+04
    0.82882E-01    0.80051E+04
    0.84556E-01    0.77384E+04
    0.86264E-01    0.74707E+04
    0.88007E-01    0.72037E+04
    0.89785E-01    0.69397E+04
    0.91598E-01    0.66809E+04
    0.93449E-01    0.64299E+04
    0.95337E-01    0.61895E+04
    0.97263E-01    0.59621E+04
    0.99227E-01    0.57497E+04
    0.10123E+00    0.55542E+04
    0.10328E+00    0.53770E+04
    0.10536E+00    0.52192E+04
    0.10749E+00    0.50797E+04
    0.10966E+00    0.49570E+04
    0.11188E+00    0.48495E+04
    0.11414E+00    0.47539E+04
    0.11644E+00    0.46668E+04
    0.11880E+00    0.45848E+04
    0.12120E+00    0.45047E+04
    0.12365E+00    0.44235E+04
    0.12614E+00    0.43386E+04
    0.12869E+00    0.42473E+04
    0.13129E+00    0.41475E+04
    0.13394E+00    0.40375E+04
    0.13665E+00    0.39163E+04
    0.13941E+00    0.37839E+04
    0.14223E+00    0.36423E+04
    0.14510E+00    0.34938E+04
    0.14803E+00    0.33427E+04
    0.15102E+00    0.31931E+04
